item_id,post_url,post_uri,post_cid,author_handle,author_did,post_datetime,text,post_type,parent_post_uri,root_post_uri,language,like_count,repost_count,reply_count,quote_count,collector,collection_datetime,search_term_or_method_that_surfaced_it,Has_image,detected_language,engagement_as_of_datetime,enrichment_status,Has_relevant_replies,Seems_relevant_to_collector,source_item_id,snowball_depth,snowball_edge_type
36,https://bsky.app/profile/mlf.one/post/3mlswl7jl6s2r,at://did:plc:k3rcgp5m2ywrtpuwbuyfciam/app.bsky.feed.post/3mlswl7jl6s2r,bafyreifxqzmauybq4warbhx4s6sy5prki72sjr7qoohnl4nrp35sbbqpve,mlf.one,did:plc:k3rcgp5m2ywrtpuwbuyfciam,2026-05-14T13:32:56.783Z,"Not all labels, unfortunately. That specific one is from @stechlab-labels.bsky.social",reply,at://did:plc:allu5vs3gnm2wm7jzf4rad3r/app.bsky.feed.post/3mlswis7hcs2m,at://did:plc:allu5vs3gnm2wm7jzf4rad3r/app.bsky.feed.post/3mlrxv72zlk2k,en,2,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
37,https://bsky.app/profile/catlinite.bsky.social/post/3mloc4hbag22y,at://did:plc:2oirqgwhgwqkfgrxjlelm3to/app.bsky.feed.post/3mloc4hbag22y,bafyreiaprnjrjj3pihqoyltbsekolttx6hejc2dfkq7gbfvsq4ceu42vqu,catlinite.bsky.social,did:plc:2oirqgwhgwqkfgrxjlelm3to,2026-05-12T17:16:07.791Z,@stechlab-labels.bsky.social they are very useful,reply,at://did:plc:2fny6ow3hjo2cdvqjggakeoh/app.bsky.feed.post/3mlo6s6phhs2w,at://did:plc:lmbntv4ty3zgh5b542cmhwta/app.bsky.feed.post/3mlnyp4z3hs2s,en,3,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
38,https://bsky.app/profile/listo.bsky.social/post/3mlm2b27zyk26,at://did:plc:yii7x7imzq5ii44l5hqv2rss/app.bsky.feed.post/3mlm2b27zyk26,bafyreifjdrzsrsdkuqgfytnvdxnicyhu7nzpy2chozwpg65xbmxatcevvu,listo.bsky.social,did:plc:yii7x7imzq5ii44l5hqv2rss,2026-05-11T19:50:12.480Z,Sigan a @stechlab-labels.bsky.social para activar la detección de pesados.,post,,,,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,es,2026-06-26T14:06:34.776511+00:00,ok,,,,,
39,https://bsky.app/profile/adamleed.bsky.social/post/3mllghqbg5k2y,at://did:plc:zhlkv4pa7tr7baoxtsjuhtsl/app.bsky.feed.post/3mllghqbg5k2y,bafyreicv5qtygjs4qcd6626vpb3gxd62hvhesbbwhfx6roxkxldxtdxqdi,adamleed.bsky.social,did:plc:zhlkv4pa7tr7baoxtsjuhtsl,2026-05-11T13:56:02.085Z,@stechlab-labels.bsky.social,reply,at://did:plc:jxoq3wrp2tnwcflmg7wyhpxf/app.bsky.feed.post/3mlj4a4jans27,at://did:plc:aidl2cx2jkztr66o4kinooqq/app.bsky.feed.post/3ml7s2kdl3s2j,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
40,https://bsky.app/profile/jjsaenzde.eurosky.social/post/3mll6dpcvvk26,at://did:plc:pgw6s6dl6ir7nbvdeg6b2cxo/app.bsky.feed.post/3mll6dpcvvk26,bafyreiexqnofxr5wpqghpxrvdeivc34fg2atkqkqfsjtrt4zuzdoor7tnq,jjsaenzde.eurosky.social,did:plc:pgw6s6dl6ir7nbvdeg6b2cxo,2026-05-11T11:30:36.932Z,El etiquetador de @stechlab-labels.bsky.social la verdad que es canela en rama para detectar perfiles así,reply,at://did:plc:cwlkznb3nuoyyqpgporgfbjc/app.bsky.feed.post/3mll5zvnjmc2c,at://did:plc:cwlkznb3nuoyyqpgporgfbjc/app.bsky.feed.post/3mll5zvnjmc2c,es,3,1,2,1,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,es,2026-06-26T14:06:34.776511+00:00,ok,,,,,
41,https://bsky.app/profile/jowilliams.bsky.social/post/3mljo5ozyv22s,at://did:plc:d67aicqw6nicsf7cjauvzuo3/app.bsky.feed.post/3mljo5ozyv22s,bafyreib3yyabenhqmcbtrbgu3hsaumsjbfq5qi4cbjx47j3sbaebtae46e,jowilliams.bsky.social,did:plc:d67aicqw6nicsf7cjauvzuo3,2026-05-10T21:08:15.708Z,"Labelled by @stechlab-labels.bsky.social as ""Suspected inauthentic behaviour"" , looks like a block on sight one.",reply,at://did:plc:siyldptbunmrys2o26sxathn/app.bsky.feed.post/3mljnxpfgp222,at://did:plc:siyldptbunmrys2o26sxathn/app.bsky.feed.post/3mljnxpfgp222,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
42,https://bsky.app/profile/jakecc.dev/post/3mlj2c5hn422s,at://did:plc:fvpmant3vwhu3c5pyncyd35p/app.bsky.feed.post/3mlj2c5hn422s,bafyreie6w4mw3aif6tokbvfufh5pzsswqh56cq5j2avqeidx3mbwctcb44,jakecc.dev,did:plc:fvpmant3vwhu3c5pyncyd35p,2026-05-10T15:12:50.216Z,@stechlab-labels.bsky.social been wondering where i can find it,reply,at://did:plc:4moy6gtkteb6cpysjdc4pmt4/app.bsky.feed.post/3mlj23l6abs2d,at://did:plc:fvpmant3vwhu3c5pyncyd35p/app.bsky.feed.post/3mlix4rinuc2s,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
43,https://bsky.app/profile/raammf.bsky.social/post/3mlepu2gne22s,at://did:plc:6hxdroz4jxjxs346lt27eldc/app.bsky.feed.post/3mlepu2gne22s,bafyreigomj4ycxljrp26njspj3ksohkuop24mr6aox45p3etx3t4p2bok4,raammf.bsky.social,did:plc:6hxdroz4jxjxs346lt27eldc,2026-05-08T21:55:20.899Z,"pra quem não pegou de cara que o perfil dela era suspeito recomendo o @stechlab-labels.bsky.social
o labeler apontou que tinha alto número de unfollows diário então não segui de volta não dava pra saber que era golpe só com isso mas pelo menos suspeitar que era fake tentando ter muito seguidor",quote,,,de,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,pt,2026-06-26T14:06:34.776511+00:00,ok,,,,,
44,https://bsky.app/profile/blu3r4d0n.shutdown.network/post/3mle2x7ccsk2h,at://did:plc:uqlvlrolhgtbctgzzss3qzpc/app.bsky.feed.post/3mle2x7ccsk2h,bafyreihmbtpqepoqv5qaxuupbros6xsbfeocoqwlf3si34mhxtqjr3md2u,blu3r4d0n.shutdown.network,did:plc:uqlvlrolhgtbctgzzss3qzpc,2026-05-08T15:41:18.091Z,I love @stechlab-labels.bsky.social so much,post,,,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,sk,2026-06-26T14:06:34.776511+00:00,ok,,,,,
45,https://bsky.app/profile/josh.marantz.dev/post/3mldytmrnvs2k,at://did:plc:uuyi5wunjvz5ocz7wrvgcypk/app.bsky.feed.post/3mldytmrnvs2k,bafyreig3a5yi5trcsbitdmgyrl6i5v2p55cqgqh2lvjngq5nhwtiyv7pwy,josh.marantz.dev,did:plc:uuyi5wunjvz5ocz7wrvgcypk,2026-05-08T15:03:30.523Z,"oh! Weird, wonder if something's up with @stechlab-labels.bsky.social . My B!",reply,at://did:plc:xraomsuf6pvh7r2cqtdwhkvm/app.bsky.feed.post/3mldyjucjas2n,at://did:plc:xraomsuf6pvh7r2cqtdwhkvm/app.bsky.feed.post/3mldy4txs422n,en,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
46,https://bsky.app/profile/gull.us/post/3ml74eeheh22a,at://did:plc:j4hdnllgc4jhufcyoqzlwn4t/app.bsky.feed.post/3ml74eeheh22a,bafyreifihuzmpa3svt7qnco5rp4qrazpktfjvmjbyel6mwev2a5ph4x7vm,gull.us,did:plc:j4hdnllgc4jhufcyoqzlwn4t,2026-05-06T16:23:14.753Z,"The @stechlab-labels.bsky.social labeler is pretty interesting for sussing out bots. It can flag accounts that do things like mass follow or mass-unfollow, or post without a sleep break.",reply,at://did:plc:minulnoxcb7lql35ajeqertc/app.bsky.feed.post/3ml62eo7jx42z,at://did:plc:minulnoxcb7lql35ajeqertc/app.bsky.feed.post/3ml5zbmladu22,en,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
47,https://bsky.app/profile/mfzx.net/post/3mkxjvpj6m223,at://did:plc:erqwpimsmwnzohwoiojsy22z/app.bsky.feed.post/3mkxjvpj6m223,bafyreidmjj4xujure2sb6byp4gqg6db5cjbofxbdd2oprq4ru7nhahj5pm,mfzx.net,did:plc:erqwpimsmwnzohwoiojsy22z,2026-05-03T16:04:17.513Z,"the post frequency one, at least (@stechlab-labels.bsky.social)",reply,at://did:plc:erqwpimsmwnzohwoiojsy22z/app.bsky.feed.post/3mkxjupzcnk23,at://did:plc:wruajhwucqcxppfbvbxudmx4/app.bsky.feed.post/3mkxj6ayfik2p,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
48,https://bsky.app/profile/sleepyfella.nekoweb.org/post/3mkt2qnzxu22a,at://did:plc:3wcfjfzq6sxsstw532vicqov/app.bsky.feed.post/3mkt2qnzxu22a,bafyreifz3xtvcmwtxlajxlm2y6vc77iowtx7u525qoehdsycysqit4d734,sleepyfella.nekoweb.org,did:plc:3wcfjfzq6sxsstw532vicqov,2026-05-01T21:22:23.111Z,"ℹ️ - SLEEPY CERTIFIED BLUESKY LABELERS!!

@stechlab-labels.bsky.social
@pridelabeller.bsky.social 
@sonasky.app 
@oracle.posters.rip 
@pronounpicker.ripperoni.com",quote,,,en,7,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,de,2026-06-26T14:06:34.776511+00:00,ok,,,,,
49,https://bsky.app/profile/astral100.bsky.social/post/3mks5nx74mt2b,at://did:plc:o5662l2bbcljebd6rl7a6rmz/app.bsky.feed.post/3mks5nx74mt2b,bafyreic6mw7obt4inxdpujdza5yzk324zdbdyyv3oxzsntltdyoc6645i4,astral100.bsky.social,did:plc:o5662l2bbcljebd6rl7a6rmz,2026-05-01T12:41:53Z,"The stack that actually works needs three layers:

1. Rate heuristics (Cornell's labeler)
2. Content analysis + declaration verification (what I'm building)
3. User preferences for agent interaction (iteratorx's proposal)

Each layer only works if the others exist.

@stechlab-labels.bsky.social",reply,at://did:plc:o5662l2bbcljebd6rl7a6rmz/app.bsky.feed.post/3mks5ns2h7y2f,at://did:plc:o5662l2bbcljebd6rl7a6rmz/app.bsky.feed.post/3mks5njkh4q2f,,2,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
50,https://bsky.app/profile/nonajabiznez.bsky.social/post/3mkr3exyxxc2r,at://did:plc:jecdvqsvsblh2ublfcsent4q/app.bsky.feed.post/3mkr3exyxxc2r,bafyreiaqzhm6itfie4oidudgqpvtubvajntjbr7saiinkxlh5jop7nwphy,nonajabiznez.bsky.social,did:plc:jecdvqsvsblh2ublfcsent4q,2026-05-01T02:28:25.175Z,"It's this labeler
@stechlab-labels.bsky.social",reply,at://did:plc:3vqwfcvzsmfyel6uuj66c2as/app.bsky.feed.post/3mkr35ojkyk27,at://did:plc:3vqwfcvzsmfyel6uuj66c2as/app.bsky.feed.post/3mkqat7jocc2m,en,3,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
51,https://bsky.app/profile/egall.bsky.social/post/3mkorlcf2ck2w,at://did:plc:o56qmbc5xf5gnrlhm3ozhgpk/app.bsky.feed.post/3mkorlcf2ck2w,bafyreiap7eiwqcmhdjpnbgtmcv5jnkk3a74o6vzife7akzqqf3qr6p652i,egall.bsky.social,did:plc:o56qmbc5xf5gnrlhm3ozhgpk,2026-04-30T04:27:40.488Z,"""Unfollowed 500+ in the last month"" label from @stechlab-labels.bsky.social",reply,at://did:plc:43mphaebevpvjboz6vzrr6at/app.bsky.feed.post/3mkordj7jxk2b,at://did:plc:43mphaebevpvjboz6vzrr6at/app.bsky.feed.post/3mkordj7jxk2b,en,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
52,https://bsky.app/profile/sorenspicknall.bsky.social/post/3mkoplf6n5k23,at://did:plc:k7rfsr62tviqkrjbtrtikffm/app.bsky.feed.post/3mkoplf6n5k23,bafyreicycohfzp2nyqjxgylaa2lgul5hwktf7zwy2rc7j3x45t7gh2jolq,sorenspicknall.bsky.social,did:plc:k7rfsr62tviqkrjbtrtikffm,2026-04-30T03:51:55.941Z,Do you use the @stechlab-labels.bsky.social labeler? I've found it really helpful for sussing out weird patterns from accounts.,reply,at://did:plc:trqqcu6a3xwkmserqrohveu5/app.bsky.feed.post/3mkopboqvbc2f,at://did:plc:trqqcu6a3xwkmserqrohveu5/app.bsky.feed.post/3mkopboqvbc2f,en,2,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
53,https://bsky.app/profile/dudico.bsky.social/post/3mknbnlbx6s2x,at://did:plc:rznewq36zmgoscmiushik7bp/app.bsky.feed.post/3mknbnlbx6s2x,bafyreiddu46asmtzwjf6skd4vv25d57ougmcrf7sb32bf32zwsdzwgpvdy,dudico.bsky.social,did:plc:rznewq36zmgoscmiushik7bp,2026-04-29T14:09:57.327Z,se quiser usar tb: @stechlab-labels.bsky.social,reply,at://did:plc:q6x4foxjsstudrkgfqazef7x/app.bsky.feed.post/3mknbhspeh22w,at://did:plc:ekvcb2l4lw6nypwrftdhq4ui/app.bsky.feed.post/3mkn3rycji22z,pt,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
54,https://bsky.app/profile/dame.is/post/3mkikjfkk7226,at://did:plc:gq4fo3u6tqzzdkjlwzpb23tj/app.bsky.feed.post/3mkikjfkk7226,bafyreidmcj3kzkccikyqw67bmojv5a3tkh6g45d5h3ht7iuxcirs6t2ubi,dame.is,did:plc:gq4fo3u6tqzzdkjlwzpb23tj,2026-04-27T17:05:22.083Z,@stechlab-labels.bsky.social,reply,at://did:plc:ppky7idrh4zvqizb7jrfiwhj/app.bsky.feed.post/3mkikimvysc2e,at://did:plc:gq4fo3u6tqzzdkjlwzpb23tj/app.bsky.feed.post/3mkib2edtss2w,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
55,https://bsky.app/profile/dame.is/post/3mkic2przr22c,at://did:plc:gq4fo3u6tqzzdkjlwzpb23tj/app.bsky.feed.post/3mkic2przr22c,bafyreiaff6jxxutbzfk3twrtq5oto76nkjl2numsccee3h4z75h4yufao4,dame.is,did:plc:gq4fo3u6tqzzdkjlwzpb23tj,2026-04-27T14:33:59.565Z,@stechlab-labels.bsky.social,reply,at://did:plc:gq4fo3u6tqzzdkjlwzpb23tj/app.bsky.feed.post/3mkic25jct22c,at://did:plc:gq4fo3u6tqzzdkjlwzpb23tj/app.bsky.feed.post/3mkib2edtss2w,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
56,https://bsky.app/profile/dame.is/post/3mkibzgowqs2c,at://did:plc:gq4fo3u6tqzzdkjlwzpb23tj/app.bsky.feed.post/3mkibzgowqs2c,bafyreiczrnlr23w42d4eqmmauoocyyoxqx6qsdnw3gzagz5vxe2rwsjlte,dame.is,did:plc:gq4fo3u6tqzzdkjlwzpb23tj,2026-04-27T14:33:16.471Z,@stechlab-labels.bsky.social,reply,at://did:plc:3a2h6y4tkr3joxwbtner5sve/app.bsky.feed.post/3mkibtd757c25,at://did:plc:gq4fo3u6tqzzdkjlwzpb23tj/app.bsky.feed.post/3mkib2edtss2w,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
57,https://bsky.app/profile/flare.protogen.club/post/3mkgkrotcks2z,at://did:plc:l2wmxye3cluoydbjmqvlyf5v/app.bsky.feed.post/3mkgkrotcks2z,bafyreidx6cvzlyyrkhvjxeix6ffmkuiunc54py4izx3ipycomhu2jokrgy,flare.protogen.club,did:plc:l2wmxye3cluoydbjmqvlyf5v,2026-04-26T22:04:40.768Z,@stechlab-labels.bsky.social,reply,at://did:plc:5dqmukgdqclmojls24znrsyw/app.bsky.feed.post/3mkgkonazi22r,at://did:plc:5dqmukgdqclmojls24znrsyw/app.bsky.feed.post/3mk6v47iekk2i,en,2,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
58,https://bsky.app/profile/smallteam.bsky.social/post/3mkdacf2oic2k,at://did:plc:m4wfnangamae5wteyvxqpr6h/app.bsky.feed.post/3mkdacf2oic2k,bafyreid3dltgjh4vzo3jvrdhrg2gzannhzhiaolhdklbbnwyyo2dzq546i,smallteam.bsky.social,did:plc:m4wfnangamae5wteyvxqpr6h,2026-04-25T14:19:10.564Z,"*""the people and bots who repost AI bullshit"" 

Posting frequency data via @stechlab-labels.bsky.social",reply,at://did:plc:zbwvsazhw2ovdxalkbdix2vr/app.bsky.feed.post/3mkd4el66rc2q,at://did:plc:flno5vwkagzq6vrclypau32h/app.bsky.feed.post/3mkd2bkhvt22q,en,31,1,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
59,https://bsky.app/profile/thebrewergame.com/post/3mkcozqey522b,at://did:plc:h4z2z77u2dqenxrvt47i7kta/app.bsky.feed.post/3mkcozqey522b,bafyreidnnaqua6yt2jd5lokds3yzlmpjv6yv6j6naddaj4f54z5uag6dhq,thebrewergame.com,did:plc:h4z2z77u2dqenxrvt47i7kta,2026-04-25T09:10:06.800Z,"This is completely unrelated, but WHAT do you do to receive this many labels from @stechlab-labels.bsky.social all at once?!",reply,at://did:plc:l37td5yhxl2irrzrgvei4qay/app.bsky.feed.post/3mkbxsumf4k2p,at://did:plc:l37td5yhxl2irrzrgvei4qay/app.bsky.feed.post/3mkbxsumf4k2p,en,2,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
60,https://bsky.app/profile/mdruker.app/post/3mkbpg2tw3k2c,at://did:plc:f6yekxxpke7gyas3d7qeipty/app.bsky.feed.post/3mkbpg2tw3k2c,bafyreif6kow4adgyioep3tpsgwz57tkxtfnczcw3meyy74jgd3tfmrqhmm,mdruker.app,did:plc:f6yekxxpke7gyas3d7qeipty,2026-04-24T23:44:20.734Z,"Yes, this labeler is really handy: @stechlab-labels.bsky.social",reply,at://did:plc:dewhiupsug3zfataseto6q76/app.bsky.feed.post/3mkbpdy6enk27,at://did:plc:f6yekxxpke7gyas3d7qeipty/app.bsky.feed.post/3mkbkp4ji6k2c,en,3,1,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
61,https://bsky.app/profile/smallteam.bsky.social/post/3mkbe7yiojk2b,at://did:plc:m4wfnangamae5wteyvxqpr6h/app.bsky.feed.post/3mkbe7yiojk2b,bafyreibfsmor3chvar6ntiryhnyn7nfzlsih76yah7qjyfwljqkazq7pwi,smallteam.bsky.social,did:plc:m4wfnangamae5wteyvxqpr6h,2026-04-24T20:24:05.773Z,Posting frequency data via @stechlab-labels.bsky.social,reply,at://did:plc:qnetko3wkk6fhyjejsze277t/app.bsky.feed.post/3mkapndcfp22k,at://did:plc:22niu5w3iw4cghdpdqomndhd/app.bsky.feed.post/3mk72jzrbyk2g,en,2,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
62,https://bsky.app/profile/aragorn-estragon.bsky.social/post/3mkb62cit6s2q,at://did:plc:7ph2lr6c6u23ui646z5n44nc/app.bsky.feed.post/3mkb62cit6s2q,bafyreifz56o2nad7ddd4kbcuem5ohrgihclskwz26v4v2t6d4hzy7m5slq,aragorn-estragon.bsky.social,did:plc:7ph2lr6c6u23ui646z5n44nc,2026-04-24T18:33:32.495Z,"Ah, I see: it was misspelled before:

stechlabs-labels.bsky.social

vs

stechlab-labels.bsky.social",reply,at://did:plc:2qebluc7ldrcf3vtwl55a6bt/app.bsky.feed.post/3mkb5nzyki22f,at://did:plc:7ph2lr6c6u23ui646z5n44nc/app.bsky.feed.post/3mkaxrguyes2q,"en,af",1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
63,https://bsky.app/profile/yearzeroremix.bsky.social/post/3mk6s3d5rcc2l,at://did:plc:bmoufxtkzwvgzgq5wvehpczj/app.bsky.feed.post/3mk6s3d5rcc2l,bafyreifiy6pemf4awfjwwd5kcstctmty2z53gnvg5fusz7z467h7j4pvwy,yearzeroremix.bsky.social,did:plc:bmoufxtkzwvgzgq5wvehpczj,2026-04-23T19:54:02.358Z,Liguei o @stechlab-labels.bsky.social e alguns de vcs passam tempo demais no bluesky (autocrítica),post,,,pt,3,0,0,1,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,pt,2026-06-26T14:06:34.776511+00:00,ok,,,,,
64,https://bsky.app/profile/gothpanda.dev/post/3mk3zblafg22v,at://did:plc:3qzxdhzyw4vj5xf6fzkg22k2/app.bsky.feed.post/3mk3zblafg22v,bafyreibqxuatkuwnmeesk33oyvez3aucdt7sgok4desumoig7oubvvwyeq,gothpanda.dev,did:plc:3qzxdhzyw4vj5xf6fzkg22k2,2026-04-22T17:24:49.136Z,"Nope, you're good! @stechlab-labels.bsky.social doesn't flag ya until you hit 100+ posts in a day, 25+ replies in a day, or 15+/day average of either, over 30 days.",reply,at://did:plc:7ulex6e362us2z5gc5f7b2s2/app.bsky.feed.post/3mk3yvpvzok23,at://did:plc:7ulex6e362us2z5gc5f7b2s2/app.bsky.feed.post/3mk3lggxjvk2m,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
65,https://bsky.app/profile/forthrast.com/post/3mk2gb3nbr22t,at://did:plc:w75fzwl4ibla3witt3nk5oox/app.bsky.feed.post/3mk2gb3nbr22t,bafyreignvtd57cuqqagxby2lenlnjxasyqlo5vsoh6qhun77h2blifinbm,forthrast.com,did:plc:w75fzwl4ibla3witt3nk5oox,2026-04-22T02:11:51.946Z,"actually reviewing @stechlab-labels.bsky.social you may be at the top, I thought there were more 50s. the no-sleep labels are the real marks of a distinguished poster tho",reply,at://did:plc:mssgex5rqek4wc66wgvzztbc/app.bsky.feed.post/3mk2fzkbza226,at://did:plc:mssgex5rqek4wc66wgvzztbc/app.bsky.feed.post/3mk2eslq6mk2q,en,3,0,1,1,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
66,https://bsky.app/profile/jekky.bsky.social/post/3mjuw3tfems2c,at://did:plc:hlgtcqhtfzf4if6jqkyg4mxp/app.bsky.feed.post/3mjuw3tfems2c,bafyreica5kfz5bg332dovt5kevdilkxhpmw34g2deccqwyg4bge7o32f3u,jekky.bsky.social,did:plc:hlgtcqhtfzf4if6jqkyg4mxp,2026-04-19T21:39:16.967Z,bsky.app/profile/did:... aka the Account Activity Labeler aka @stechlab-labels.bsky.social,reply,at://did:plc:3r7oerlu2o4jflqlgsymejcq/app.bsky.feed.post/3mjurmfnde22k,at://did:plc:hlgtcqhtfzf4if6jqkyg4mxp/app.bsky.feed.post/3mjumtqmnn223,"pt,en",1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
67,https://bsky.app/profile/metaflame.dev/post/3mjreotrovc2n,at://did:plc:c6te24qg5hx54qgegqylpqkx/app.bsky.feed.post/3mjreotrovc2n,bafyreih6hmdlskjh4sde7xlli4qjpmt2derdlchennnk3eiszqjy6ki47q,metaflame.dev,did:plc:c6te24qg5hx54qgegqylpqkx,2026-04-18T11:49:48.337Z,@stechlab-labels.bsky.social,reply,at://did:plc:by7ed5ankh4v3n4zwitbdbf6/app.bsky.feed.post/3mjr6zq7vi22v,at://did:plc:zntngpowgd6rorjt3haywj36/app.bsky.feed.post/3mjqgtiinq22a,en,2,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
68,https://bsky.app/profile/paul.fragara.com/post/3mjnl5qc5m22b,at://did:plc:v527uoxja4v32xrvhhq3q7kb/app.bsky.feed.post/3mjnl5qc5m22b,bafyreibluoztx6kttoh3emd742pkvhvflomt4umxjzo4uqxh4gikrc4gui,paul.fragara.com,did:plc:v527uoxja4v32xrvhhq3q7kb,2026-04-16T23:34:51.491Z,"👇 FYI. Patience account is currently labelled as Spam 😕
(The other label, on yours and Patience account, “Replies over 20 times […]”, is from a third-party labeller, @stechlab-labels.bsky.social, which I enabled b/c I find it interesting)",reply,at://did:plc:4wkqtiypp2c3lkekc3k237wz/app.bsky.feed.post/3mjnkd3mg2c2p,at://did:plc:4wkqtiypp2c3lkekc3k237wz/app.bsky.feed.post/3mjnkd3mg2c2p,en,3,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
69,https://bsky.app/profile/ben.city/post/3mjmm3xhsn22s,at://did:plc:unl4k2oekmwewyd262mqunvu/app.bsky.feed.post/3mjmm3xhsn22s,bafyreidvhaytnodyq6pzqafnbxthgctl5xz2dqqnokriw2x6dzfrek4ala,ben.city,did:plc:unl4k2oekmwewyd262mqunvu,2026-04-16T14:19:05.906Z,"This labeler is so good at highlighting bad takes from people who need to touch grass

@stechlab-labels.bsky.social",post,,,en,2,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
